tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
2 anos atrás,1,"Infelizmente um restaurante muito mau organizado, gostava muito da pizza deles, mas hoje foi minha última vez!  Tentei jantar lá com meus amigos semana passada, fomos informados que não havia mais  molho de tomate (?!), as 18:00pm!! Hoje novamente tentamos jantar lá, o atendente nos esperou decidir pela pizza para informar que eles tinham uma reserva e tinham pizzas contadas para o evento e não poderiam nos vender!! Um despreparo absurdo , desorganização e falta de respeito com o consumidor! E novamente eu levei um grande grupos de amigos e não pudemos jantar!!!  Vergonhoso",False,10,1,0,0,0,22,0,0,0,0,0,0,0
2 anos atrás,1,Atendimento muito demorado pra realizar a pizza. Aguardei pelo menos 40 minutos após o pagamento. Tem que aumentar o número de chefes fazendo a pizza pra dar conta num horário de pico na sexta-feira.,True,89,16,84,1,0,646,3,0,0,0,2,13,0
2 anos atrás,1,"Pizza boa, mas atendimento ruim, com poucos funcionários. Demora muito pra ser atendido, os pedidos muitas vezes são trocados e a pessoa que cuida do dinheiro do caixa é a mesma que entrega as pizzas  Edit: agora ainda por cima não fornecem mais talher!",False,4,0,0,0,0,6,1,0,0,0,0,0,0
2 anos atrás,5,Umas das melhores pizzas que já comi. A massa é muito saborosa. Meus sabores preferidos é burrata com presunto parma ou calabresa.,True,188,154,2725,151,1,210,10,0,6,4,101,27,0
2 anos atrás,4,"Ótima pizza, mercado muito legal,  um Mini mercadão",True,388,15,173,3,0,143,0,0,0,0,0,29,0
2 anos atrás,2,"Comi em 05/07/2022, pizza napolitana muito fraca. Massa mal fermentada (pesada) e mal assada, toda branca. O caixa recebe o pgto do cliente com a mao cheio de farinha e logo em seguida abre a pizza, recheio etc sem higienizar, bem esquisito. Não voltaria, tem outras melhores.",False,12,1,3,0,0,18,0,0,0,0,1,0,0
2 anos atrás,5,null,True,11,25,4,0,0,520,0,0,1,0,0,0,0
2 anos atrás,5,null,True,8,296,90,0,0,211,6,0,3,0,0,0,0
2 anos atrás,2,"A massa é bem gostosa, mas pedimos a Parma e burrata e praticamente não vem nada de Presunto Parma, o Recheio é muito pobre e não achei que é saborosa. Acho que precisam melhorar neste sabor, não posso dizer sobre os outros pois não experimentei.",True,735,227,2986,22,0,2846,2,0,0,0,10,10,0
2 anos atrás,5,null,True,75,20,81,0,0,33,2,0,0,0,0,1,0
2 anos atrás,4,null,True,64,63,61,0,0,217,0,0,0,0,1,1,0
2 anos atrás,3,Algumas pessoas do meu grupo optaram por este restaurante devido as resenhas super positiva em vários canais de comunicação … infelizmente as altas expectativas não foram atendidas…. Faltou um pouco de sabor nos recheios!!!,True,1997,7,12511,703,140,1451,14,0,33,0,0,1,0
2 anos atrás,2,null,False,9,7,1,0,0,65,0,0,0,0,0,0,0
2 anos atrás,4,"Boa opção no mercado de Pinheiros, vale a pena pedir a cerveja na adega ao lado, com ótimas opções geladas.",True,73,10,132,0,0,118,0,0,0,0,0,0,0
2 anos atrás,1,"Impressionada com a falta de higiene. Fiquei esperando minha pizza no balcão, acompanhando os trabalhos. Assim q o pizzaiolo retirou uma pizza do forno chegou outro funcionário na área de trabalho e tocou na borda da pizza como se tivesse checando se estava boa, porém ele veio da área externa e não lavou as mãos antes disso. Em seguida, o pizzaiolo deixou a pizza sobre a bancada para q a atendente (q fica no caixa) finalizasse e embalasse a pizza. Ela, tb sem higienizar as mãos q estavam no caixa, debulhou o manjericão sobre a pizza e fez a entrega para o cliente.",True,6,1,0,0,0,8,4,0,2,0,0,0,0
2 anos atrás,5,null,True,35,72,113,0,0,308,0,0,0,0,1,0,0
2 anos atrás,1,"50 reais numa pizza Margherita e um Stella. A experiência do cliente, do início ao fim, uma tragédia. Atendente mal humorada, QR code do cardápio lento até a limpeza do ambiente, mesas sujas em sua maioria com as bordas de pizza que os clientes rejeitam por estarem borrachudas.",True,15,1,1,0,0,40,2,0,0,0,0,0,0
2 anos atrás,2,"Atendimento simpático e espaço bonito mas,a pizza deixou a desejar. Já comi várias vezes a pizza da Napoli Centrale mas desta vez, não foi bom",True,481,4,6,0,0,2964,0,0,0,0,2,44,0
2 anos atrás,5,null,True,5,25,4,0,0,67,1,0,0,0,1,0,0
2 anos atrás,5,null,True,21,52,6,0,0,76,1,0,1,0,1,0,0
2 anos atrás,3,null,True,369,161,999,0,0,547,6,0,0,0,4,4,0
2 anos atrás,5,Ótimas pizzas todas com ótimos ingredientes!,True,168,110,60,0,0,939,6,0,0,0,0,11,0
2 anos atrás,4,null,True,8,26,0,0,0,41,0,0,0,0,0,0,0
2 anos atrás,5,null,True,37,11,19,0,0,22,0,0,0,0,0,0,0
2 anos atrás,5,"Sensacional , o motoboy do ifood : Samir merece nota 1000 ótimo atendimento e agilidade .",True,11,0,0,0,0,5,0,0,0,0,0,2,1
2 anos atrás,5,"Pizza deliciosa, pedimos a Antica Margherita. Não gosto muito de manjericão, mas o que eles usam é perfeito",True,139,19,0,0,0,2342,0,0,0,0,1,5,0
2 anos atrás,5,Pizza deliciosa!,True,9,15,10,0,0,91,0,0,0,0,0,0,0
2 anos atrás,5,"Pizza real! Uma delícia. Qualidade do ingredientes, receitas, tudo fantástico.",True,24,40,6,0,0,67,3,0,0,0,43,0,0
2 anos atrás,1,Não conheço esse lugar!!!,False,11,49,0,0,0,153,0,0,0,0,0,0,0
2 anos atrás,5,Pizza ótima e local mais do que recomendado. A burrata com raspas de limão siciliano é perfeita.,True,85,10,102,0,1,445,1,0,0,0,2,0,0
2 anos atrás,5,Melhor pizza napolitana em SP.,True,152,103,4,0,0,228,1,0,0,0,0,0,0
2 anos atrás,1,O sabor continua bom. Mas a equipe muito mal preparada e sem supervisão. Levei mais de 30 min no almoço. Dava pra ver claramente a falta de atenção con o cliente e demora na execução das atividades do pizzaiolo e equipe.,True,37,1,11,0,0,19,0,0,0,0,0,0,0
2 anos atrás,4,"Adorei a pizza, massa fininha, recheio no top. O único ponto ruim é o vinho que só vem em taça, mas sensacional :) e o preço também super na faixa, aceitam sodexo - e acho que outros VRs também.",True,185,17,329,4,1,394,1,0,1,0,15,0,0
2 anos atrás,2,Pizza boa....não gostei do prato onde foi servida.,False,32,27,1,0,0,33,0,0,0,0,0,0,0
2 anos atrás,5,null,True,80,22,170,0,0,148,1,0,0,0,1,1,0
2 anos atrás,5,null,True,6,14,0,0,0,0,1,0,0,0,20,0,0
2 anos atrás,5,null,True,52,192,113,1,0,787,0,0,0,0,8,22,0
2 anos atrás,1,"Péssimo! A pizza era muito boa e por isso voltamos depois de muito tempo. Chegamos e estava vazio em pleno sábado, pedimos 2 pizzas, a primeira demorou um bocado pra chegar, a segunda demorou mais uma eternidade e ainda veio sem estar cortada. Os funcionários que fazem as pizzas estão sem máscara e ainda mexem em seus rostos! Um absurdo. 6 funcionários lá dentro e no fiem nem percebeu que voltamos em busca de uma solução para a pizza não cortada. Não voltaremos e eles devem ser repreendidos pela higiene. Todos os outros que trabalham no mercado estavam de máscara. Claramente não há liderança.  A braz elétrica tem a mesma proposta com um atendimento e qualidade knfinitamente melhores e pertinho tem a braz que é maravilhosa. Não vale o preço em nenhum ponto",False,5,3,0,0,0,0,0,0,1,0,0,0,0
2 anos atrás,5,"Adorei o atendimento do Marcelo, lindo educado e amei mais ainda a pizza ❤️",False,1,0,0,0,0,0,0,0,0,0,0,0,0
2 anos atrás,4,null,False,0,1,0,0,0,0,0,0,0,0,0,0,1
2 anos atrás,3,null,False,44,21,1,0,0,107,0,0,0,0,1,0,0
2 anos atrás,5,"De longe é a melhor pizza que vc irá comer ao estilo de napolitana na cidade de São Paulo, massa de fermentação natural e folhas gigantescas de manjericão são o ponto alto.",True,160,60,4,0,0,127,0,0,0,0,3,8,0
