tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
1095,4,maravilhoso comidinhas gostosas vale pena experimentar brunch dá vontade comer todos sabores macarons atendimento fantástico todos gentis educados prepare bolso assustar,,207,1,57,12,0,6061,0,0,0,0,1,59,0
1095,5,ótima experiência gastronômica macarrons croque monsier frozen frutas vermelhas tudo feito capricho técnica super recomendo rápida viagem café provence paris,,144,48,59,1,0,149,0,0,0,0,1,8,0
1095,5,macarrons deliciosos recomendo visitar local apreciálos,,604,16,448,9,0,791,8,0,1,0,4,26,0
1095,5,null,,26,36,38,0,0,316,2,0,0,0,2,2,0
1095,5,macarons perfeitos café harmoniza bem,,21,12,2,1,0,432,2,0,2,0,0,2,0
1095,5,lugar maravilhoso ótimo atendimento melhores macarons paulo,,115,0,125,5,0,1950,0,0,0,0,57,0,0
1095,5,fizemos brunch 15 pessoas dmacaron todos ênfase todos doces salgados deliciosos tudo veio rápido todos atendentes atenciosos 15 convidados 15 adoraram comida preço justo comida farta memórias eternas obrigado,,1,0,1,0,0,0,0,0,0,0,0,0,0
1095,5,null,,7,74,0,0,0,350,0,0,0,0,0,0,0
1095,5,lugar incrível aconchegante macarons maravilhosos quero todo dia,,12,20,0,0,0,0,0,0,0,0,0,0,1
1095,5,lugar excelente atendimento atencioso gentilrecomendo,,36,34,0,0,0,372,0,0,0,0,0,0,0
1095,5,ah pensa casinha boneca cheia gostosuras merece visitinha fotinhas lembrança atendimento igual,,145,0,43,0,1,664,1,0,0,0,1,2,0
1095,5,fizemos brunch comemorar casamento civil filha elogios fazer atendimento impecável tudo preparado antecedência capricho reunião antes combinamos realizado muita eficiência obrigada todos tornaram momento especial,,11,0,1,0,0,82,0,0,0,0,0,0,0
1095,5,lugar maravilhoso,,2,3,0,0,0,14,0,0,0,0,0,0,1
1095,5,tudo maravilhoso melhor macaron sp,,2,5,1,0,0,10,4,0,0,0,0,0,0
1095,5,local è bem agradável ótimo atendimento doces ótimos deliciosos recomendo,,1,0,0,0,0,10,0,0,0,0,0,0,1
1095,5,lugar agradável produtos primeira,,63,24,2,0,0,1118,3,0,0,0,38,2,0
1095,5,delícia parece casa boneca,,18,35,34,3,0,168,0,0,0,0,0,0,0
1095,5,além local lindo atendimento excelente compramos vinho buscar macarons complementar presente acabamos tendo aula harmonização,,70,35,21,0,0,140,0,0,0,0,2,0,0
1095,5,vale pena,,3,6,0,0,0,35,0,0,0,0,0,1,1
1095,5,null,,151,26,1,0,0,33,0,0,0,0,0,21,0
1095,5,null,,15,41,4,0,0,38,0,0,0,0,0,1,0
1095,5,null,,27,36,7,0,0,221,1,0,0,0,0,1,0
1095,5,lugar super aconchegante macarons deliciosos,,8,53,3,0,0,156,0,0,0,0,0,0,0
1095,5,null,,40,49,0,0,0,3,6,0,0,0,138,2,0
1095,5,null,,2,9,0,0,0,12,0,0,0,0,0,0,1
1095,5,null,,95,27,1018,0,0,1243,0,0,0,0,0,0,0
1095,5,ótimo lugar,,32,16,0,0,0,68,0,0,0,0,0,0,0
1095,5,lugar incrível macarons perfeitos além atendimento impecável,,15,0,6,0,0,67,0,0,0,0,0,0,0
1095,5,lugar bem organizado excelentes produtos hortifrutis mercado coisas execenciais fácil acesso bom estacionamento,,337,363,39,1,0,586,0,0,0,0,0,104,0
1095,5,null,,112,872,0,0,0,9,0,0,0,0,0,0,0
1095,5,boa tarde queria agradecer todos fazem parte dessa equipe atenção resolver distancia deixar mãe presente dia mães ficou feliz obrigada,,1,0,0,0,0,0,0,0,0,0,0,0,1
1095,5,certeza macarons gostosos paulo crocantes macios dentro recheio delicioso todos sabores espaço super charmoso atendimento primeira amo,,470,110,993,12,1,5458,3,0,0,0,1,35,0
1095,5,délicieux,,194,22,376,0,3,2891,57,0,3,0,6,11,0
1095,4,ambiente pequeno porém gostoso atendimento bom,,68,30,272,1,0,73,1,0,0,0,5,6,0
1095,5,ótimo,,52,66,18,0,0,435,1,0,0,0,0,5,0
1095,5,incomparável atendimento excelente,,158,44,48,1,0,1413,6,0,3,0,107,29,0
1095,5,hoje provei macaron caramelo flor sal simplesmente maravilhoso comprei alguns presente atendimento sempre simpático devido pandemia atendimento sendo feito delivery retirada loja sendo permitida entrada,,353,4,3379,62,0,775,4,0,2,0,2,103,0
1095,5,delíciasshow,,215,87,375,2,1,62,1,0,1,0,7,6,0
1095,5,loja super aconchegante funcionários super atenciosos oferecem além macarons deliciosos excelente serviço brunch vale super pena conhecer espaço,,19,46,15,2,0,242,0,0,0,0,0,4,0
1095,5,macarons cuidadosamente feitos levei vários sabores todos deliciosos parabéns,,50,5,69,1,0,162,0,0,0,0,0,2,0
