tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
365,5,null,,0,1,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,7,56,0,0,0,112,2,0,0,0,0,2,0
365,5,lugares preferidos sp pra tomar café manhã brunch lugar gracinha atendimento bom preços justos comida delícia principalmente bolos,,26,1,10,0,0,45,0,0,0,0,0,0,0
365,5,null,,21,116,1,0,0,1418,0,0,0,0,2,1,0
365,5,fiquei apaixonada tudo amei omelete voltar novamente tudo perfeito,,7,0,0,0,0,10,0,0,0,0,0,0,1
365,5,excelente,,4,1,5,0,0,6,2,0,0,0,0,0,0
365,5,lindo aconchegante cheio delicias recomendo venho sempre,,2,0,0,0,0,3,0,0,0,0,0,0,1
365,5,tudo gostoso atendimento atencioso,,1,0,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,2,8,0,0,0,6,0,0,0,0,0,0,1
365,5,doces deliciosos ambiente super aconchegante meninas atenciosas educadas,,2,9,0,0,0,36,0,0,0,0,1,0,1
365,5,tudo delícia,,2,0,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,4,1,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,0,1,0,0,0,0,0,0,0,0,0,0,1
365,5,null,,11,47,6,0,0,97,0,0,0,0,0,1,0
365,4,mto bem atendida whatsapp atenção prestatividade bolo red velvet saborosoeu família aprovamos,,5,1,0,0,0,1,0,0,1,0,0,0,1
365,5,null,,1,1,0,0,0,0,0,0,0,0,0,0,1
365,5,atendimento opções deliciosas adorei,,10,0,0,0,0,3,0,0,0,0,0,0,1
