tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
10 meses atrás,5,null,True,37,168,3,0,0,102,1,0,0,0,4,0,0
10 meses atrás,5,null,True,0,2,0,0,0,6,0,0,0,0,0,0,1
10 meses atrás,5,null,True,3,19,0,0,0,44,0,0,0,0,0,0,0
10 meses atrás,5,null,True,18,261,213,2,0,1399,1,0,0,0,2,6,0
10 meses atrás,5,"Ambiente acolhedor e pizza muito saborosa! Massa fina, não te estufa muito. O atendimento também muito atencioso!",True,32,22,35,0,0,339,0,0,1,0,60,3,0
10 meses atrás,5,null,True,17,74,31,0,0,347,0,0,0,0,0,2,0
10 meses atrás,5,null,False,10,2,4,0,0,40,0,0,0,0,0,0,0
11 meses atrás,4,null,True,55,146,83,12,0,771,0,0,0,0,1,1,0
11 meses atrás,4,"Fomos muito bem recebidos. A pizza é deliciosa, apesar da pequena quantidade de sabores. A casa é pequena, e não estava preparada para receber o grupo da minha empresa de 24 pessoas. Desse modo, alguns itens acabaram durante o nosso consumo.",False,2,1,0,0,0,64,0,0,0,0,0,0,0
11 meses atrás,5,null,True,64,53,63,2,0,155,0,0,0,0,0,1,0
11 meses atrás,5,null,False,2,15,0,0,0,14,1,0,0,0,1,0,0
11 meses atrás,5,Atendimento excelente e a pizza maravilhosa!,True,20,134,17,1,0,823,1,0,0,0,0,1,0
11 meses atrás,3,null,True,417,104,4501,16,5,2233,0,0,2,0,1,2,0
11 meses atrás,5,"Quando tem rodízio de pizza é bom, mas o buffet na semana é ruim em relação a outras opções na região. Tinha um saco de lixo na área de preparação de pizza lotado e as moscas estavam passeando nas mesas. Horrível",False,10,10,4,0,0,18,0,0,0,0,0,0,0
11 meses atrás,5,É boa a pizza :),True,18,3,31,0,0,21,0,0,2,0,3,0,0
11 meses atrás,5,"Esse lugar, pra mim e para as minhas amigas, é nosso lugar de paz e terapia! Somos apaixonadas! ❤️",True,20,24,5,0,0,190,1,0,0,0,0,3,0
11 meses atrás,4,null,False,2,11,0,0,0,24,0,0,0,0,0,0,1
um ano atrás,5,"Casa antiga, maravilhosa",True,291,65,23,1,0,3045,1,0,0,0,116,20,0
um ano atrás,4,null,True,25,11,0,0,0,100,0,0,0,0,0,0,0
um ano atrás,4,null,False,2,1,0,0,0,10,0,0,0,0,0,0,1
um ano atrás,4,Opção bacanabpera uma pizza rapida com os amigos.,True,161,61,2,0,0,771,0,0,0,0,0,4,0
um ano atrás,3,"Fui para rodízio com amigos. As pizzas param de serem servidas antes de estarmos satisfeitos. Achei o serviço um pouco fraco. Das 3 pessoas que nos atenderam (dois homens e uma mulher) apenas a mulher atendeu bem, sempre solícita. As pizzas, porém, estavam ótimas.",True,54,179,887,1,0,524,3,0,2,0,3,1,0
um ano atrás,5,null,True,31,150,0,0,0,282,0,0,0,0,0,0,0
um ano atrás,4,"Pizzas saborosas que ficam prontas a jato. Ambiente simples, mas aconchegante. Fatias bem recheadas fazem com que não haja necessidade de descarte de borda seca. Nada de desperdício!!! Preço legal e meu filho de 9 anos pagou meio rodízio. Recomendo!",True,12,1,1,0,0,91,0,0,0,0,0,0,0
um ano atrás,1,"Uma das piores pizza que comi... Massa, recheio e a variedade no rodízio é limitadíssima. Sinceramente uma experiência que não recomendo.",True,80,12,84,0,0,135,0,0,0,0,0,1,0
um ano atrás,5,"Ótima pizza, Atendimento impecavel e ambiente aconchegante em uma casa antiga cheia de história. Recomendo",False,6,2,0,0,0,29,0,0,0,0,0,0,0
um ano atrás,3,"A Pizza é muito gostosa bem feita, mas o Rodízio é Fraquíssimo! Só tem sabores comuns, não tem um sabor diferenciado ou especial. Pelo valor que cobram 65,00 reais deveria ter sabores especiais.",False,22,0,5,0,0,48,0,0,0,0,0,0,0
um ano atrás,5,"Muito boa essa pizzaria, valor acessível, atendimento rápido e a pizza é muito boa, escolhemos rodízio e não houve arrependimento. Estão de parabéns.",False,10,0,5,0,0,18,0,0,0,0,0,0,0
um ano atrás,5,Lugar maravilhoso e o rodízio é muito gostoso. Vale muito visitar,True,19,49,55,1,0,3,0,0,0,0,4,0,0
um ano atrás,5,Pizzaria perfeita a três quarteirões da Paulista. Otimo atendimento e ambiente tranquilo. Muitas variedades de pizza. Recomendo.,True,595,21,857,164,1,556,3,0,1,0,23,7,0
um ano atrás,5,null,True,2,25,0,0,0,129,2,0,0,0,0,0,0
um ano atrás,4,null,True,3,14,0,0,0,53,0,0,0,0,0,0,0
um ano atrás,5,Tudo muito bom! 🤩,True,14,55,265,2,0,45,0,0,0,0,3,2,0
um ano atrás,5,null,True,8,96,15,0,0,453,4,0,2,0,0,1,0
um ano atrás,5,Ambiente muito agradável. O restaurante oferece um cardápio variado.,True,24,2,9,0,0,21,1,0,0,0,0,0,0
um ano atrás,5,null,True,52,180,44,1,0,890,0,0,0,0,0,0,0
um ano atrás,4,"Preço juntos, pizza padrão de rodízio.",True,34,15,12,1,0,18,2,0,0,0,0,0,0
um ano atrás,5,"Visitamos a pizzaria em setembro/23 e amamos tudo! Lugar charmoso, rodízio de pizza delicioso e atendimento excelente.  Dica: Amei a pizza de 4 queijos, de alho e de sonho de valsa.",False,10,0,4,1,0,45,0,0,0,0,0,0,0
um ano atrás,5,"Lugar aconchegante, agradável e bem tradicional, com pizza muito saborosa. Atendimento nota 10. Recomendo!!!",False,5,1,5,0,0,23,0,0,0,0,0,0,0
um ano atrás,5,a melhor de são paulo,False,3,6,0,0,0,4,0,0,0,0,0,0,0
um ano atrás,5,"Muito agradável, com excelente atendimento! Voltaria lá fácil",False,8,3,0,0,0,6,0,0,0,0,0,0,1
um ano atrás,5,"Uma das minhas melhores experiências gastronômicas em SP. Ambiente acolhedor, equipe muito educada e atenciosa e as pizzas são maravilhosas!",True,46,164,39,1,0,4299,5,0,0,0,22,4,0
um ano atrás,4,null,True,19,66,18,4,0,383,0,0,0,0,0,0,0
um ano atrás,5,"Nossa que perfeição ,vim do Rio de Janeiro lá não existe pizza  melhor do que essa, sem contar a recepção nota 1000❤️",False,1,0,0,0,0,3,0,0,0,0,2,0,0
um ano atrás,5,Rodízio de pizza com bastante variedade de sabores e um bom custo x benefício. O atendimento também é muito bom num ambiente aconchegante.,True,39,9,28,0,0,148,0,0,0,0,0,0,0
um ano atrás,4,null,True,21,618,323,6,0,1738,0,0,0,0,0,6,0
um ano atrás,5,null,True,97,199,413,7,0,1499,1,0,0,0,11,16,0
um ano atrás,5,null,True,1,24,0,0,0,17,1,0,1,0,0,0,0
um ano atrás,5,"A pizzaria lembra muito cantinas italianas, e parece que mantém uma tradição de anos, o que é muito bom hoje em dia. O atendimento é bom, e a pizza é maravilhosa! Recomendo chegar cedo pois o lugar enche e o pessoal que chega e fica na fila, fica com cara feia pra quem está comendo...",True,29,4,127,2,0,121,0,0,0,0,1,1,0
um ano atrás,5,null,False,1,33,0,0,0,4,0,0,0,0,0,0,1
um ano atrás,5,"Fui surpreendida!!! Excelente atendimento, pizza maravilhosa!!! Rodízio à vontade!!! Ambiente familiar... NOTA10!!!! Parabéns 👏👏👏",False,2,0,0,0,0,5,0,0,0,0,0,0,0
um ano atrás,4,"Gostei porém faltou um tempero de molho de tomate na pizza, e a massa estava dura. O recheio da pizza é bom, inclusive as azeitonas porém faltou o molho da pizza e uma massa menos dura. Atendimento bom e local agradável.",True,53,36,8,0,0,15,0,0,0,0,0,0,0
um ano atrás,5,null,False,12,66,2,0,0,350,0,0,1,0,0,0,0
um ano atrás,5,null,False,0,25,0,0,0,143,0,0,0,0,0,0,1
