tempo,estrelas,avaliacao,Local Guide,Avaliacoes,Classificacoes,Fotos,Videos,Legendas,Respostas,Edicoes,Informadas como Incorretas,Lugares Adicionadas,Estradas Adicionadas,Informacoes Verificadas,P/R,Previsao_Fraude_RF
730,5,bom,,15,23,0,0,0,0,0,0,0,0,0,0,1
730,4,null,,4,28,0,0,0,9,0,0,0,0,0,0,1
730,1,null,,4,9,0,0,0,0,0,0,0,0,0,1,1
730,5,null,,0,4,0,0,0,0,0,0,0,0,0,0,1
730,4,null,,81,29,5,2,0,11,1,0,0,0,0,2,0
730,1,hoje segunda vez compro nessa loja app ifood segunda vez itens entregue,,14,19,50,2,0,0,0,0,0,0,0,0,0
730,5,sensacional melhores lanches,,190,9,817,19,0,836,52,0,3,0,147,25,0
730,1,passei situação bastante revoltante gerente grosseiro realizar atendimento mostrando bastante despreparo função,,8,56,0,0,0,59,0,0,0,0,0,0,0
730,5,null,,238,77,14,0,0,229,0,0,0,0,0,15,0
730,5,noite ambiente exibe muita higiene salão alimentação,,76,4,32,1,0,69,0,0,0,0,0,1,0
730,3,null,,43,74,5,0,0,538,0,0,0,0,0,1,0
730,3,null,,127,46,42,0,0,13,3,0,0,0,19,7,0
730,5,local fica organizado dentro mercado carrefour logo entrada algumas outras empresas comida encaixam fast food cara parece atendimento meio tendencioso ruim funcionários pontificam rapidamente ali atendendo demandas bastante agilidade aceita mercado pago benefício somente fica cheio horário almoço comum pior volta 12 15 conta quantidade empresas rodeiam local porém expliquei agilidade bom bônus pra quer comer algo diferente vezes otimo,,25,5,32,0,1,453,2,0,0,0,6,3,0
730,1,comprei lanche nesta unidade comi metade lanche achei atendente sorriu falo aí acontece então após ignorado todos feito troca lanche nojo falta higiene total chamei gerente deixe avisado aconteceu unidade nojo,,11,22,1,0,0,363,0,0,0,0,1,1,0
730,5,null,,17,30,0,0,0,10,0,0,0,0,0,1,0
730,5,null,,58,8,0,0,0,6,0,0,0,0,0,1,0
730,5,null,,8,39,2,0,0,285,1,0,0,0,0,1,0
730,5,null,,1,8,0,0,0,3,0,0,0,0,0,0,1
730,5,bacana,,47,1,39,0,0,142,0,0,0,0,0,0,0
730,5,agradável,,95,31,157,1,0,1047,0,0,0,0,0,25,0
730,4,null,,0,23,1,0,0,10,0,0,0,0,0,0,1
730,5,lanche sai rápido levam sério definição fast food,,186,20,43,1,0,1666,31,0,5,0,75,12,0
730,2,fila enorme totem fazer pedido,,52,10,11,0,0,15,1,0,0,0,0,0,0
730,5,null,,59,20,0,0,0,3,0,0,0,0,0,1,0
730,5,bem localizado atendimento rápido,,266,4,264,6,1,214,1,0,0,0,4,18,0
730,2,atendimenro mecanico empatia simpatia brilho olho sorriso,,25,5,5,0,0,173,0,0,0,0,0,2,0
730,5,null,,6,82,0,0,0,22,0,0,0,0,0,0,0
730,4,null,,2,12,2,0,0,11,1,0,0,0,0,0,1
730,5,null,,1,37,0,0,0,4,0,0,0,0,0,0,1
730,5,mc erro né tudo bem quentinho gostoso,,62,10,9,0,0,390,0,0,0,0,0,2,0
730,5,null,,60,60,14,0,0,318,0,0,0,0,4,12,0
730,5,null,,5,17,0,0,0,191,0,0,0,0,1,0,0
730,4,null,,12,17,0,0,0,117,0,0,0,0,0,0,0
730,5,null,,40,11,5,0,0,84,0,0,0,0,0,1,0
730,4,entrega rápida lugar comer tanto bagunçado vezes mesas cadeiras,,15,2,4,0,0,87,0,0,0,0,0,0,0
730,5,null,,29,34,20,0,1,767,0,0,0,0,22,2,0
730,5,null,,25,123,274,1,0,52,11,0,0,0,12,8,0
730,5,ótima,,98,1,4,0,0,441,0,0,0,0,0,29,0
730,5,null,,24,19,5,0,0,9,0,0,0,0,0,0,0
730,4,null,,1,30,6,0,0,600,1,0,3,0,3,0,0
730,5,null,,3,18,0,0,0,237,1,0,0,0,2,0,0
730,1,sanduíche frio horrível,,257,170,265,11,0,133,2,0,2,0,8,4,0
730,1,null,,3,8,0,0,0,3,0,0,0,0,0,0,1
730,5,mc tudo certo lanches bons sempre resolvemos comer espaço alimentação carrefour imundo pleno sábado 19 horas lixo,,146,5,46,0,0,1098,0,0,0,0,0,6,0
